Unnamed: 0,class,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_color,ring_number,ring_type,spore_print_color,population,habitat
7377,edible,flat,smooth,brown,yes,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,white,two,pendant,white,solitary,paths
11,edible,convex,scaly,yellow,yes,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,scattered,meadows
6283,poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,none,smooth,smooth,white,pink,white,one,evanescent,white,several,paths
241,edible,convex,smooth,white,yes,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,scattered,grasses
4546,poisonous,flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,pink,white,one,large,chocolate,solitary,grasses
766,edible,convex,smooth,white,yes,anise,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
1415,edible,flat,fibrous,brown,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,black,abundant,grasses
2660,edible,convex,fibrous,red,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,white,one,pendant,brown,several,woods
548,edible,convex,fibrous,yellow,yes,anise,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,purple,several,woods
681,edible,convex,scaly,white,yes,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,numerous,meadows
5771,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,none,silky,silky,pink,pink,white,one,evanescent,white,several,leaves
7441,poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,none,smooth,smooth,pink,pink,white,one,evanescent,white,several,paths
1498,edible,convex,fibrous,brown,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,black,abundant,grasses
2909,edible,convex,fibrous,gray,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,pink,white,one,pendant,brown,solitary,woods
1682,edible,convex,smooth,yellow,yes,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,scattered,meadows
581,edible,convex,smooth,yellow,yes,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,scattered,meadows
6475,poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,none,smooth,silky,white,pink,white,one,evanescent,white,several,woods
4227,poisonous,flat,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,pink,white,one,large,chocolate,several,paths
105,edible,convex,scaly,yellow,yes,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,numerous,meadows
3265,poisonous,convex,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown,white,one,large,chocolate,solitary,paths
4517,poisonous,convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff,white,one,large,chocolate,several,grasses
5303,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,several,paths
1658,edible,flat,fibrous,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,white,one,evanescent,black,scattered,grasses
449,edible,convex,fibrous,brown,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,pink,white,one,pendant,brown,solitary,woods
6568,poisonous,convex,smooth,red,no,foul,free,close,narrow,buff,tapering,none,smooth,silky,white,pink,white,one,evanescent,white,several,leaves
4074,edible,flat,scaly,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,gray,white,one,pendant,brown,several,woods
6433,poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,none,smooth,silky,white,white,white,one,evanescent,white,several,paths
2313,edible,convex,scaly,gray,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,pink,white,one,pendant,brown,several,woods
2477,edible,convex,scaly,gray,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray,white,one,pendant,black,solitary,woods
3581,poisonous,convex,fibrous,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,white,one,large,chocolate,several,grasses
4747,poisonous,flat,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,solitary,paths
4774,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,brown,white,one,large,chocolate,several,woods
6813,poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,none,silky,silky,white,white,white,one,evanescent,white,several,paths
6632,poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,none,silky,smooth,white,white,white,one,evanescent,white,several,woods
339,edible,convex,scaly,brown,yes,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,white,one,pendant,black,solitary,grasses
37,poisonous,convex,scaly,brown,yes,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,white,one,pendant,brown,scattered,urban
2511,edible,convex,scaly,red,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,pink,white,one,pendant,brown,several,woods
2677,edible,convex,fibrous,red,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,pink,white,one,pendant,brown,several,woods
4146,poisonous,convex,scaly,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,several,paths
7543,edible,knobbed,smooth,brown,no,none,attached,close,broad,brown,enlarging,none,smooth,smooth,orange,orange,orange,one,pendant,buff,several,leaves
5988,poisonous,flat,smooth,white,yes,foul,free,close,broad,chocolate,tapering,bulbous,smooth,fibrous,white,white,white,one,pendant,chocolate,scattered,urban
1896,edible,convex,fibrous,brown,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,pink,white,one,pendant,brown,solitary,woods
305,edible,convex,fibrous,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,pink,white,one,pendant,brown,solitary,woods
973,edible,convex,fibrous,gray,no,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,black,scattered,grasses
4249,poisonous,convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,white,one,large,chocolate,several,woods
5249,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,solitary,grasses
2769,edible,convex,fibrous,gray,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray,white,one,pendant,brown,solitary,woods
783,edible,convex,smooth,white,yes,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,scattered,meadows
2784,edible,flat,fibrous,gray,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,gray,white,one,pendant,black,several,woods
3108,edible,flat,scaly,brown,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,gray,white,one,pendant,black,solitary,woods
3921,poisonous,flat,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,buff,white,one,large,chocolate,several,grasses
1162,edible,convex,fibrous,red,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
7456,poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,none,smooth,smooth,white,pink,white,one,evanescent,white,several,woods
6879,poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,none,silky,silky,pink,pink,white,one,evanescent,white,several,leaves
3017,poisonous,convex,fibrous,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,solitary,paths
1404,edible,convex,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,white,one,evanescent,brown,abundant,grasses
5252,edible,knobbed,scaly,buff,yes,none,free,close,broad,white,enlarging,none,smooth,smooth,white,red,white,two,evanescent,white,clustered,waste
4149,poisonous,flat,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,pink,white,one,large,chocolate,several,paths
4628,poisonous,convex,fibrous,gray,no,creosote,free,close,narrow,purple,enlarging,bulbous,smooth,smooth,white,white,white,one,pendant,black,scattered,woods
7044,poisonous,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,smooth,white,white,white,one,evanescent,white,several,woods
3150,edible,flat,fibrous,red,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,white,one,pendant,black,solitary,woods
7668,poisonous,knobbed,scaly,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,smooth,pink,white,white,one,evanescent,white,several,paths
2911,edible,convex,scaly,red,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray,white,one,pendant,brown,solitary,woods
3979,edible,flat,fibrous,red,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,pink,white,one,pendant,brown,several,woods
3211,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff,white,one,large,chocolate,several,woods
4118,poisonous,flat,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,brown,white,one,large,chocolate,several,grasses
6307,poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,none,smooth,silky,white,white,white,one,evanescent,white,several,leaves
3096,edible,flat,scaly,gray,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,gray,white,one,pendant,black,several,woods
5219,edible,knobbed,scaly,brown,yes,none,free,close,broad,white,enlarging,none,smooth,smooth,red,white,white,two,evanescent,white,clustered,waste
8035,edible,bell,fibrous,white,no,none,free,crowded,broad,pink,enlarging,none,silky,smooth,white,white,white,two,pendant,white,numerous,grasses
6423,poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,none,smooth,silky,pink,white,white,one,evanescent,white,several,paths
4133,poisonous,convex,smooth,gray,no,creosote,free,close,narrow,gray,enlarging,bulbous,smooth,smooth,white,white,white,one,pendant,black,scattered,woods
861,edible,convex,smooth,yellow,yes,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,scattered,grasses
206,edible,bell,smooth,white,yes,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,numerous,grasses
6743,poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,none,silky,smooth,pink,pink,white,one,evanescent,white,several,woods
7887,edible,convex,scaly,brown,no,none,free,close,broad,white,enlarging,bulbous,scaly,scaly,brown,brown,white,two,pendant,white,solitary,woods
6587,poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,none,smooth,silky,white,white,white,one,evanescent,white,several,leaves
1337,edible,convex,fibrous,red,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,white,one,pendant,brown,solitary,woods
485,edible,flat,scaly,yellow,yes,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,white,one,pendant,black,solitary,grasses
816,edible,convex,scaly,brown,yes,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,white,one,pendant,black,solitary,grasses
7917,poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,none,smooth,silky,white,white,white,one,evanescent,white,several,paths
2177,edible,convex,scaly,red,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
519,edible,convex,scaly,yellow,yes,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,numerous,grasses
5480,poisonous,convex,smooth,white,yes,foul,free,close,broad,white,tapering,bulbous,fibrous,smooth,white,white,white,one,pendant,chocolate,several,grasses
439,edible,convex,scaly,brown,yes,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,white,one,pendant,brown,solitary,paths
4914,poisonous,flat,smooth,gray,yes,foul,free,close,broad,pink,tapering,bulbous,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
2365,edible,flat,fibrous,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,white,one,pendant,black,solitary,woods
5679,edible,convex,scaly,brown,yes,none,free,close,broad,white,enlarging,none,smooth,smooth,red,red,white,two,evanescent,white,clustered,waste
4203,poisonous,convex,smooth,gray,yes,foul,free,close,broad,white,tapering,bulbous,smooth,fibrous,white,white,white,one,pendant,chocolate,scattered,urban
3925,poisonous,convex,fibrous,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff,white,one,large,chocolate,solitary,woods
6592,poisonous,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,none,silky,silky,white,white,white,one,evanescent,white,several,woods
5128,poisonous,bell,grooves,white,yes,none,free,crowded,narrow,white,enlarging,bulbous,smooth,smooth,white,white,white,one,pendant,white,clustered,leaves
3024,edible,flat,scaly,red,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,pink,white,one,pendant,brown,solitary,woods
3194,edible,flat,scaly,red,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,pink,white,one,pendant,black,solitary,woods
7881,poisonous,knobbed,scaly,red,no,foul,free,close,narrow,buff,tapering,none,smooth,silky,pink,white,white,one,evanescent,white,several,leaves
5203,poisonous,convex,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink,white,one,large,chocolate,several,woods
5920,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,white,one,large,chocolate,several,paths
6266,poisonous,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,smooth,pink,pink,white,one,evanescent,white,several,paths
2200,edible,convex,smooth,white,no,none,free,crowded,broad,pink,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,brown,abundant,grasses
6194,edible,bell,smooth,gray,no,none,free,crowded,broad,white,enlarging,none,smooth,silky,white,white,white,two,pendant,white,numerous,grasses
2743,edible,flat,scaly,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,white,one,pendant,black,several,woods
7710,edible,bell,smooth,brown,no,none,attached,close,broad,yellow,enlarging,none,smooth,smooth,orange,orange,brown,one,pendant,orange,several,leaves
7102,poisonous,knobbed,scaly,red,no,spicy,free,close,narrow,buff,tapering,none,silky,silky,pink,white,white,one,evanescent,white,several,leaves
7197,poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,silky,pink,white,white,one,evanescent,white,several,paths
7784,poisonous,knobbed,smooth,red,no,foul,free,close,narrow,buff,tapering,none,smooth,smooth,pink,white,white,one,evanescent,white,several,leaves
2573,edible,convex,scaly,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,pink,white,one,pendant,black,several,woods
945,edible,flat,fibrous,brown,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,white,one,evanescent,brown,abundant,grasses
705,edible,flat,scaly,yellow,yes,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,white,one,pendant,black,solitary,paths
2070,edible,flat,fibrous,gray,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,pink,white,one,pendant,black,solitary,woods
5635,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,brown,white,one,large,chocolate,solitary,paths
7586,edible,bell,smooth,gray,no,none,free,crowded,broad,white,enlarging,none,silky,smooth,white,white,white,two,pendant,white,scattered,grasses
61,edible,bell,scaly,yellow,yes,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,scattered,meadows
1784,edible,bell,smooth,yellow,yes,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,scattered,grasses
